slug,all_text,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,with_milk,desc_1,desc_2,desc_3
https://www.coffeereview.com/review/costa-rica-black-honey/," 


94


Kakalove Cafe
Costa Rica Black Honey


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
Costa Rica


Roast Level:
Medium-Light


Agtron:
58/76


Est. Price:
NT $275/8 ounces






Review Date:
August 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Deeply rich, chocolaty and fruit-toned. Raspberry tart, chocolate fudge, grappa barrel, gardenia, molasses in aroma and cup. Vibrantly sweet-tart structure with juicy, fruit-forward acidity; creamy-smooth mouthfeel. The finish consolidates to suggestions of dried raspberry, chocolate fudge and grappa barrel.
Notes
Processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh or mucilage is allowed to dry on the beans, often resulting in a deep, pungent profile. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line A pungent, deep-toned Costa Rica cup processed by the black honey method. Juicy-bright acidity and lush, viscous mouthfeel.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from Costa RicaVisit Kakalove Cafe 
",94,Kakalove Cafe,Costa Rica Black Honey,"Chia-Yi, Taiwan",Costa Rica,Medium-Light,NT $275/8 ounces,August 2021,58/76,9,9,9,9,8,,"Deeply rich, chocolaty and fruit-toned. Raspberry tart, chocolate fudge, grappa barrel, gardenia, molasses in aroma and cup. Vibrantly sweet-tart structure with juicy, fruit-forward acidity; creamy-smooth mouthfeel. The finish consolidates to suggestions of dried raspberry, chocolate fudge and grappa barrel.","Processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh or mucilage is allowed to dry on the beans, often resulting in a deep, pungent profile. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A pungent, deep-toned Costa Rica cup processed by the black honey method. Juicy-bright acidity and lush, viscous mouthfeel.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from Costa RicaVisit Kakalove Cafe "
https://www.coffeereview.com/review/kenya-nyeri-ndaroini-aa-washed/," 


93


Coffee Please
Kenya Nyeri Ndaroini AA Washed








Roaster Location:
Taipei, Taiwan


Coffee Origin:
Nyeri growing region, south-central Kenya


Roast Level:
Medium-Light


Agtron:
60/74


Est. Price:
NT $470/225 grams






Review Date:
August 2021


Aroma:
9


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Sweetly spice-toned. Red currant, tea rose, pink peppercorn, cocoa powder, cedar in aroma and cup. Sweet structure with bright, juicy acidity; crisp, velvety mouthfeel. The quiet finish consolidates to notes of red currant and pink peppercorn.
Notes
Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees. Coffee Please is an artisanal roastery and cafe in Taipei’s Beitou District, famous for proximity to the Yangming Mountain hot springs. Visit www.facebook.com/CoffeepleaseTW for more information.
Bottom Line A delicate, brightly sweet Kenya cup with a spice throughline and engaging cocoa notes.Explore Similar CoffeesClick here for more reviews from Coffee PleaseClick here for more information about coffees from Kenya 
",93,Coffee Please,Kenya Nyeri Ndaroini AA Washed,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,NT $470/225 grams,August 2021,60/74,9,8,9,9,8,,"Sweetly spice-toned. Red currant, tea rose, pink peppercorn, cocoa powder, cedar in aroma and cup. Sweet structure with bright, juicy acidity; crisp, velvety mouthfeel. The quiet finish consolidates to notes of red currant and pink peppercorn.","Despite grower discontent, unclear government coffee policy and urban encroachment on prime coffee lands, the famed Kenya coffee auction system and its participating cooperatives continue to produce some of the world's most elegant and distinctive coffees. Coffee Please is an artisanal roastery and cafe in Taipei’s Beitou District, famous for proximity to the Yangming Mountain hot springs. Visit www.facebook.com/CoffeepleaseTW for more information.","A delicate, brightly sweet Kenya cup with a spice throughline and engaging cocoa notes.Explore Similar CoffeesClick here for more reviews from Coffee PleaseClick here for more information about coffees from Kenya "
https://www.coffeereview.com/review/mojave-vault-series-geisha-natural/," 


94


Dragonfly Coffee Roasters
Mojave Vault Series Geisha Natural








Roaster Location:
Henderson, Nevada


Coffee Origin:
Volcan, Panama


Roast Level:
Light


Agtron:
64/84


Est. Price:
$49.95/8 ounces






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Crisply sweet, delicately tart. Apricot, cocoa nib, lavender, lemon verbena, cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; lively, silky mouthfeel. Finish consolidates to notes of cocoa nib and lemon verbena.
Notes
Comprised entirely of the celebrated Geisha variety of Arabica and processed by the natural method (dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada.  Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.

 
Bottom Line A good-value Geisha with balanced notes of stone fruit and spice-toned florals with undertones of sweet herbaceousness.
Explore Similar CoffeesClick here for more reviews from Dragonfly Coffee RoastersClick here for more information about coffees from Panama 
",94,Dragonfly Coffee Roasters,Mojave Vault Series Geisha Natural,"Henderson, Nevada","Volcan, Panama",Light,$49.95/8 ounces,July 2021,64/84,9,9,9,9,8,,"Crisply sweet, delicately tart. Apricot, cocoa nib, lavender, lemon verbena, cedar in aroma and cup. Sweet-tart structure with juicy, vibrant acidity; lively, silky mouthfeel. Finish consolidates to notes of cocoa nib and lemon verbena.","Comprised entirely of the celebrated Geisha variety of Arabica and processed by the natural method (dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada.  Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.",A good-value Geisha with balanced notes of stone fruit and spice-toned florals with undertones of sweet herbaceousness.
https://www.coffeereview.com/review/colombia-black-condor/," 


91


Durango Coffee Company
Colombia Black Condor


 





Roaster Location:
Durango, Colorado


Coffee Origin:
Vereda, Huila Province, Colombia


Roast Level:
Medium-Light


Agtron:
56/74


Est. Price:
$19.95/12 ounces






Review Date:
July 2021


Aroma:
8


Acidity/Structure: 8


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Sweet, richly nut-toned. Hazelnut, baking chocolate, pear, fresh-cut fir, brown sugar in aroma and cup. Sweet-toned structure with brisk acidity; crispy, satiny mouthfeel. The finish consolidates to hazelnut and baking chocolate with undertones of fresh-cut fir.
Notes
Produced by Nelson Martinez, the Bayter Brothers, and their mother, Marta Bayter, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.
Bottom Line A friendly, accessible Colombia cup: sweet and nutty with pleasing chocolate tones throughout.Explore Similar CoffeesClick here for more reviews from Durango Coffee CompanyClick here for more information about coffees from ColombiaVisit Durango Coffee Company 
",91,Durango Coffee Company,Colombia Black Condor,"Durango, Colorado","Vereda, Huila Province, Colombia",Medium-Light,$19.95/12 ounces,July 2021,56/74,8,8,8,9,8,,"Sweet, richly nut-toned. Hazelnut, baking chocolate, pear, fresh-cut fir, brown sugar in aroma and cup. Sweet-toned structure with brisk acidity; crispy, satiny mouthfeel. The finish consolidates to hazelnut and baking chocolate with undertones of fresh-cut fir.","Produced by Nelson Martinez, the Bayter Brothers, and their mother, Marta Bayter, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information.","A friendly, accessible Colombia cup: sweet and nutty with pleasing chocolate tones throughout.Explore Similar CoffeesClick here for more reviews from Durango Coffee CompanyClick here for more information about coffees from ColombiaVisit Durango Coffee Company "
https://www.coffeereview.com/review/choco-blend/," 


93


NINETYs Roastery
Choco Blend








Roaster Location:
Hong Kong, China


Coffee Origin:
Brazil; Papua New Guinea; Indonesia


Roast Level:
Medium-Light


Agtron:
56/76


Est. Price:
HKD $118/200 grams






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Rich-toned, deeply sweet-savory. Nutella, nectarine, magnolia, cedar, maple syrup in aroma and cup. Sweet-savory structure with brisk acidity; satiny-smooth mouthfeel. The flavor-saturated finish centers around notes of Nutella and nectarine with cedar undertones. 
Notes
A blend of coffees from three origins: Brazil, Papua New Guinea and Indonesia.  NINETYs Roastery is a Hong Kong-based coffee shop specializing in Australian-style coffee and hospitality. Visit https://www.ninetys.com.hk/ for more information.
Bottom Line An inviting blend of coffees from three origins — sweety nutty, richly wood-framed, floral-toned.Explore Similar CoffeesClick here for more reviews from NINETYs Roastery 
",93,NINETYs Roastery,Choco Blend,"Hong Kong, China",Brazil; Papua New Guinea; Indonesia,Medium-Light,HKD $118/200 grams,July 2021,56/76,9,8,9,9,8,,"Rich-toned, deeply sweet-savory. Nutella, nectarine, magnolia, cedar, maple syrup in aroma and cup. Sweet-savory structure with brisk acidity; satiny-smooth mouthfeel. The flavor-saturated finish centers around notes of Nutella and nectarine with cedar undertones. ","A blend of coffees from three origins: Brazil, Papua New Guinea and Indonesia.  NINETYs Roastery is a Hong Kong-based coffee shop specializing in Australian-style coffee and hospitality. Visit https://www.ninetys.com.hk/ for more information.","An inviting blend of coffees from three origins — sweety nutty, richly wood-framed, floral-toned.Explore Similar CoffeesClick here for more reviews from NINETYs Roastery "
https://www.coffeereview.com/review/kabiufa-papua-new-guinea/," 


94


JBC Coffee Roasters
Kabiufa Papua New Guinea


 





Roaster Location:
Madison, Wisconsin


Coffee Origin:
Kabiufa, Eastern Highlands, Papua New Guinea


Roast Level:
Light


Agtron:
60/82


Est. Price:
$16.00/12 ounces






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Richly sweet, deeply spice-toned. Toffee, plum blossom, tangerine zest, almond butter, sandalwood in aroma and cup. Juicy-sweet structure with high-toned, balanced acidity; syrupy-smooth mouthfeel. The finish centers around notes of almond, tangerine zest and sandalwood.
Notes
This exceptional coffee was selected as the No. 28 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by smallholding farmers from trees of the Arusha, Mundo Novo and Typica varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.
Bottom Line A Papua New Guinea cup that is as vibrant as it is deep, with rich low tones of a toffee-like sweetness and lively high tones of stone fruit blossoms, all held together by an enveloping sandalwood-like spice.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from Papua New GuineaVisit JBC Coffee Roasters 
",94,JBC Coffee Roasters,Kabiufa Papua New Guinea,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Light,$16.00/12 ounces,July 2021,60/82,9,9,9,9,8,,"Richly sweet, deeply spice-toned. Toffee, plum blossom, tangerine zest, almond butter, sandalwood in aroma and cup. Juicy-sweet structure with high-toned, balanced acidity; syrupy-smooth mouthfeel. The finish centers around notes of almond, tangerine zest and sandalwood.","This exceptional coffee was selected as the No. 28 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by smallholding farmers from trees of the Arusha, Mundo Novo and Typica varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A Papua New Guinea cup that is as vibrant as it is deep, with rich low tones of a toffee-like sweetness and lively high tones of stone fruit blossoms, all held together by an enveloping sandalwood-like spice.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from Papua New GuineaVisit JBC Coffee Roasters "
https://www.coffeereview.com/review/ethiopia-buku-abela/," 


94


Home in Harmony
Ethiopia Buku Abela








Roaster Location:
New Taipei City, Taiwan


Coffee Origin:
Guji Zone, Oromia Region, Hambela Woreda, Ethiopia


Roast Level:
Medium-Light


Agtron:
60/78


Est. Price:
NT $350/227 grams






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Cleanly fruit-toned, delicately sweet-tart. Raspberry, bergamot, cocoa nib, honey, lemon verbena in aroma and cup. Sweetly tart structure with delicate, buoyant mouthfeel; crisp, fruit-forward finish.
Notes
Guji is a coffee-growing region nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions. Guji coffees are largely produced from distinctive landrace varieties of Arabica long grown there. Processed by the washed method. Home in Harmony coffees are created by HiH Lifestyle Co., a coffee roaster tailored to retail, wholesale and commercial coffee solutions. Visit www.hih2020.com or email [email protected].
Bottom Line A fruit-driven, sweetly herbaceous wash-processed Ethiopia cup: delicate, bright, juicy.Explore Similar CoffeesClick here for more reviews from Home in HarmonyClick here for more information about coffees from Ethiopia 
",94,Home in Harmony,Ethiopia Buku Abela,"New Taipei City, Taiwan","Guji Zone, Oromia Region, Hambela Woreda, Ethiopia",Medium-Light,NT $350/227 grams,July 2021,60/78,9,9,9,9,8,,"Cleanly fruit-toned, delicately sweet-tart. Raspberry, bergamot, cocoa nib, honey, lemon verbena in aroma and cup. Sweetly tart structure with delicate, buoyant mouthfeel; crisp, fruit-forward finish.","Guji is a coffee-growing region nestled next to Ethiopia's better-known Yirgacheffe and Sidamo regions. Guji coffees are largely produced from distinctive landrace varieties of Arabica long grown there. Processed by the washed method. Home in Harmony coffees are created by HiH Lifestyle Co., a coffee roaster tailored to retail, wholesale and commercial coffee solutions. Visit www.hih2020.com or email [email protected].","A fruit-driven, sweetly herbaceous wash-processed Ethiopia cup: delicate, bright, juicy.Explore Similar CoffeesClick here for more reviews from Home in HarmonyClick here for more information about coffees from Ethiopia "
https://www.coffeereview.com/review/colombia-finca-santa-maria/," 


95


SkyTop Coffee
Colombia Finca Santa Maria


 





Roaster Location:
Manlius, New York


Coffee Origin:
Aratoca, Santander Department, Colombia


Roast Level:
Medium-Light


Agtron:
58/78


Est. Price:
$18.00/12 ounces






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
9




Blind Assessment
Resonantly bright and juicy, deeply balanced. Strawberry guava, cocoa nib, Meyer lemon zest, sassafras, wisteria in aroma and cup. Elegantly sweet structure with crisp, vibrant acidity; plush, syrupy mouthfeel. The coherent, flavor-laden finish resonates with all the notes from the cup.
Notes
Produced by Mildred Muñoz of Finca Santa Maria from trees of the Caturra, Castillo, Colombia and Typica varieties of Arabica and processed by the natural method (sun-dried in the whole fruit). Rainforest Alliance-certified, USDA Organic, and ​​Bird Friendly-certified by the Smithsonian Migratory Bird Council. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.
Bottom Line A tropical-inclined, natural-processed, women-farmed Colombia cup festooned with a crowd of reassuring certifications: organic, Rainforest Alliance, Bird Friendly. Complexly fruit-centered, harmoniously balanced.Explore Similar CoffeesClick here for more reviews from SkyTop CoffeeClick here for more information about coffees from ColombiaVisit SkyTop Coffee 
",95,SkyTop Coffee,Colombia Finca Santa Maria,"Manlius, New York","Aratoca, Santander Department, Colombia",Medium-Light,$18.00/12 ounces,July 2021,58/78,9,9,9,9,9,,"Resonantly bright and juicy, deeply balanced. Strawberry guava, cocoa nib, Meyer lemon zest, sassafras, wisteria in aroma and cup. Elegantly sweet structure with crisp, vibrant acidity; plush, syrupy mouthfeel. The coherent, flavor-laden finish resonates with all the notes from the cup.","Produced by Mildred Muñoz of Finca Santa Maria from trees of the Caturra, Castillo, Colombia and Typica varieties of Arabica and processed by the natural method (sun-dried in the whole fruit). Rainforest Alliance-certified, USDA Organic, and ​​Bird Friendly-certified by the Smithsonian Migratory Bird Council. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A tropical-inclined, natural-processed, women-farmed Colombia cup festooned with a crowd of reassuring certifications: organic, Rainforest Alliance, Bird Friendly. Complexly fruit-centered, harmoniously balanced.Explore Similar CoffeesClick here for more reviews from SkyTop CoffeeClick here for more information about coffees from ColombiaVisit SkyTop Coffee "
https://www.coffeereview.com/review/yemen-mocha-haimi/," 


94


Dragonfly Coffee Roasters
Yemen Mocha Haimi








Roaster Location:
Henderson, Nevada


Coffee Origin:
Sana’a growing region, Yemen


Roast Level:
Light


Agtron:
63/83


Est. Price:
$35.00/8 ounces






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Delicately perfumed, sweetly fermenty. Green grape, rum barrel, rhododendron, cocoa nib, oak in aroma and cup. Sweet-tart structure with juicy acidity; syrupy-smooth mouthfeel. Sweet ferment suggesting rum barrel animates the crisply cocoa-toned finish. 
Notes
Sourced from producer groups across Yemen’s Sana’a growing region by Fatuom Muslot. Produced from trees of the Yemen landrace varieties Dawaeri and Tuffahi and processed by the natural method (sun-dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada.  Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.

 
Bottom Line A balanced, bright Yemen cup with leading notes of vanilla-like florals and subtle sweet ferment.Explore Similar CoffeesClick here for more reviews from Dragonfly Coffee RoastersClick here for more information about coffees from Yemen 
",94,Dragonfly Coffee Roasters,Yemen Mocha Haimi,"Henderson, Nevada","Sana’a growing region, Yemen",Light,$35.00/8 ounces,July 2021,63/83,9,9,9,9,8,,"Delicately perfumed, sweetly fermenty. Green grape, rum barrel, rhododendron, cocoa nib, oak in aroma and cup. Sweet-tart structure with juicy acidity; syrupy-smooth mouthfeel. Sweet ferment suggesting rum barrel animates the crisply cocoa-toned finish. ","Sourced from producer groups across Yemen’s Sana’a growing region by Fatuom Muslot. Produced from trees of the Yemen landrace varieties Dawaeri and Tuffahi and processed by the natural method (sun-dried in the whole fruit). Dragonfly Coffee, named 2019 Micro-Roaster of the Year by Roast magazine, is now based in Henderson, Nevada.  Visit www.dragonflycoffeeroasters.com or call 303-579-2154 for more information.","A balanced, bright Yemen cup with leading notes of vanilla-like florals and subtle sweet ferment.Explore Similar CoffeesClick here for more reviews from Dragonfly Coffee RoastersClick here for more information about coffees from Yemen "
https://www.coffeereview.com/review/costa-rica-hacienda-tobosi-villalobos-anaerobic-natural/," 


94


GK Coffee
Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural


 





Roaster Location:
Yilan, Taiwan


Coffee Origin:
El Guarco, Cartago Province, Costa Rica


Roast Level:
Light


Agtron:
62/80


Est. Price:
NT $600/200 grams






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Complex, richly sweet-savory, deeply floral. Star jasmine, salted caramel, cocoa nib, wild strawberry, mustard seed in aroma and cup. Sweet-tart-savory structure with high-toned acidity; very full, syrupy mouthfeel. Cocoa-driven finish with undertones of caramel and mustard seed.
Notes
Produced at Hacienda Tobosi entirely of the Villalobos variety of Arabica, and processed by the natural anaerobic method (whole fruit is fermented with limited oxygen before drying). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected].
Bottom Line A uniquely composed Costa Rica coffee processed by an experimental anaerobic natural method that yields a cup equally fruity, floral, and deeply savory.Explore Similar CoffeesClick here for more reviews from GK CoffeeClick here for more information about coffees from Costa RicaVisit GK Coffee 
",94,GK Coffee,Costa Rica Hacienda Tobosi Villalobos Anaerobic Natural,"Yilan, Taiwan","El Guarco, Cartago Province, Costa Rica",Light,NT $600/200 grams,July 2021,62/80,9,9,9,9,8,,"Complex, richly sweet-savory, deeply floral. Star jasmine, salted caramel, cocoa nib, wild strawberry, mustard seed in aroma and cup. Sweet-tart-savory structure with high-toned acidity; very full, syrupy mouthfeel. Cocoa-driven finish with undertones of caramel and mustard seed.","Produced at Hacienda Tobosi entirely of the Villalobos variety of Arabica, and processed by the natural anaerobic method (whole fruit is fermented with limited oxygen before drying). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected].","A uniquely composed Costa Rica coffee processed by an experimental anaerobic natural method that yields a cup equally fruity, floral, and deeply savory.Explore Similar CoffeesClick here for more reviews from GK CoffeeClick here for more information about coffees from Costa RicaVisit GK Coffee "
https://www.coffeereview.com/review/colombia-wush-wush/," 


94


SkyTop Coffee
Colombia Wush Wush


 





Roaster Location:
Manlius, New York


Coffee Origin:
Santander Department, Colombia


Roast Level:
Medium


Agtron:
56/64


Est. Price:
$27.00/12 ounces






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Elegantly spice-toned, floral. Bergamot, lilac, pink peppercorn, caramel, plum in aroma and cup. Delicately sweet-savory structure with lively, juicy acidity; very syrupy-smooth mouthfeel. Finish consolidates to notes of caramel and plum.
Notes
Produced by Oscar Daza of Hacienda La Pradera entirely of the Ethiopian Wush Wush variety of Arabica, and processed by the honey method, in which some fruit flesh is allowed to adhere to the beans during drying. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.
Bottom Line A harmoniously balanced, satisfying complete, multi-layered Colombia cup produced from trees of the Ethiopian Wush Wush variety: citrus, spice, and stone fruit aromas and flavors throughout.Explore Similar CoffeesClick here for more reviews from SkyTop CoffeeClick here for more information about coffees from ColombiaVisit SkyTop Coffee 
",94,SkyTop Coffee,Colombia Wush Wush,"Manlius, New York","Santander Department, Colombia",Medium,$27.00/12 ounces,July 2021,56/64,9,9,9,9,8,,"Elegantly spice-toned, floral. Bergamot, lilac, pink peppercorn, caramel, plum in aroma and cup. Delicately sweet-savory structure with lively, juicy acidity; very syrupy-smooth mouthfeel. Finish consolidates to notes of caramel and plum.","Produced by Oscar Daza of Hacienda La Pradera entirely of the Ethiopian Wush Wush variety of Arabica, and processed by the honey method, in which some fruit flesh is allowed to adhere to the beans during drying. SkyTop Coffee is a USDA certified-organic specialty coffee roaster based in Manlius, New York. For more information, visit skytopcoffee.com.","A harmoniously balanced, satisfying complete, multi-layered Colombia cup produced from trees of the Ethiopian Wush Wush variety: citrus, spice, and stone fruit aromas and flavors throughout.Explore Similar CoffeesClick here for more reviews from SkyTop CoffeeClick here for more information about coffees from ColombiaVisit SkyTop Coffee "
https://www.coffeereview.com/review/brazil-gauriroba-natural/," 


94


SOT Coffee Roaster
Brazil Gauriroba Natural


 





Roaster Location:
Osaka, Japan


Coffee Origin:
Minas Gerais State, southeastern Brazil


Roast Level:
Light


Agtron:
82/104


Est. Price:
¥2980/100 grams






Review Date:
July 2021


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Citrusy-bright, juicy-sweet, spice-toned. Pink grapefruit zest, green peppercorn, honeysuckle, agave syrup, frankincense in aroma and cup. Delicately sweet-tart structure with high-toned, vibrant acidity; silky, buoyant mouthfeel. The resonant finish leads with notes of pink grapefruit zest and honeysuckle with green peppercorn and frankincense in the long.
Notes
Produced by Homero Aguiar Paiva at Fazenda Gauriroba entirely of the Yellow Catuai variety of Arabica, and processed by the natural method (sun-dried in the whole fruit). SOT Coffee Roaster, based in Osaka, Japan, is a self-described Swedish-style roaster with an “aggressively light” roasting style. For more information, visit www.sotcoffee.com.
Bottom Line An intriguingly complex Brazil natural cup, resonant throughout with spice, citrus and sweet floral notes.Explore Similar CoffeesClick here for more reviews from SOT Coffee RoasterClick here for more information about coffees from BrazilVisit SOT Coffee Roaster 
",94,SOT Coffee Roaster,Brazil Gauriroba Natural,"Osaka, Japan","Minas Gerais State, southeastern Brazil",Light,¥2980/100 grams,July 2021,82/104,9,9,9,9,8,,"Citrusy-bright, juicy-sweet, spice-toned. Pink grapefruit zest, green peppercorn, honeysuckle, agave syrup, frankincense in aroma and cup. Delicately sweet-tart structure with high-toned, vibrant acidity; silky, buoyant mouthfeel. The resonant finish leads with notes of pink grapefruit zest and honeysuckle with green peppercorn and frankincense in the long.","Produced by Homero Aguiar Paiva at Fazenda Gauriroba entirely of the Yellow Catuai variety of Arabica, and processed by the natural method (sun-dried in the whole fruit). SOT Coffee Roaster, based in Osaka, Japan, is a self-described Swedish-style roaster with an “aggressively light” roasting style. For more information, visit www.sotcoffee.com.","An intriguingly complex Brazil natural cup, resonant throughout with spice, citrus and sweet floral notes.Explore Similar CoffeesClick here for more reviews from SOT Coffee RoasterClick here for more information about coffees from BrazilVisit SOT Coffee Roaster "
